CHROM	BIN_START	N_SNPS	TajimaD
scaffold174	50000	5	-1.02752
scaffold174	60000	5	-1.02752
scaffold174	70000	5	-1.02752
scaffold175	0	227	-0.436715
scaffold175	10000	193	-0.394253
scaffold175	20000	159	-0.246063
scaffold175	30000	159	-0.246063
scaffold175	40000	43	-0.190065
scaffold175	50000	35	-0.161644
scaffold175	60000	22	-0.18595
scaffold175	70000	15	0.443675
scaffold176	0	90	-0.282907
scaffold176	10000	88	-0.280583
scaffold176	20000	88	-0.280583
scaffold176	30000	71	-0.309172
scaffold176	40000	60	-0.207829
scaffold176	50000	29	-0.500772
scaffold176	60000	2	0.497655
scaffold177	0	29	0.332245
scaffold177	10000	29	0.332245
scaffold177	20000	18	0.884395
scaffold177	30000	18	0.884395
scaffold177	40000	16	1.26224
scaffold177	50000	15	1.44377
scaffold177	60000	13	1.01299
scaffold177	70000	6	1.08078
scaffold178	0	880	-1.67676
scaffold178	10000	728	-1.69797
scaffold178	20000	608	-1.67436
scaffold178	30000	581	-1.66451
scaffold178	40000	442	-1.62956
scaffold178	50000	332	-1.54427
scaffold178	60000	250	-1.62367
scaffold178	70000	93	-1.45772
scaffold179	0	50	1.54306
scaffold179	10000	46	1.70385
scaffold179	20000	40	2.08176
scaffold179	30000	31	2.83937
scaffold179	40000	24	2.94773
scaffold179	50000	22	3.1726
scaffold179	60000	22	3.1726
scaffold18	0	1173	-1.20078
scaffold18	10000	1274	-1.17916
scaffold18	20000	1328	-1.1918
scaffold18	30000	1337	-1.20931
scaffold18	40000	1323	-1.22341
scaffold18	50000	1415	-0.953862
scaffold18	60000	1385	-0.941442
scaffold18	70000	1236	-0.99426
scaffold18	80000	1067	-0.936466
scaffold18	90000	962	-0.891913
scaffold18	100000	866	-0.82578
scaffold18	110000	711	-0.673584
scaffold18	120000	631	-0.512326
scaffold18	130000	502	-0.266861
scaffold18	140000	511	-0.187993
scaffold18	150000	451	-0.370915
scaffold18	160000	520	-0.299205
scaffold18	170000	593	-0.315024
scaffold18	180000	679	-0.291012
scaffold18	190000	732	-0.295151
scaffold18	200000	709	-0.243215
scaffold18	210000	700	-0.166244
scaffold18	220000	721	-0.0714983
scaffold18	230000	739	-0.0994917
scaffold18	240000	763	-0.0398693
scaffold18	250000	693	-0.0489516
scaffold18	260000	564	-0.089602
scaffold18	270000	511	-0.0147129
scaffold18	280000	426	0.00349739
scaffold18	290000	373	0.0530491
scaffold18	300000	364	0.0373743
scaffold18	310000	325	0.00226188
scaffold18	320000	245	-0.11912
scaffold18	330000	214	0.0183523
scaffold18	340000	85	0.434728
scaffold18	350000	33	0.0862951
scaffold18	360000	33	0.0862951
scaffold18	370000	8	-1.0238
scaffold18	380000	6	-1.17312
scaffold18	390000	6	-1.17312
scaffold18	400000	4	-0.823684
scaffold18	410000	2	-1.0592
scaffold180	0	57	-1.5905
scaffold180	10000	46	-1.51635
scaffold180	20000	44	-1.49541
scaffold180	30000	26	-1.37196
scaffold180	40000	23	-1.52705
scaffold180	50000	12	-1.93034
scaffold180	60000	9	-1.83916
scaffold180	70000	9	-1.83916
scaffold181	0	54	0.76613
scaffold181	10000	53	0.815369
scaffold181	20000	32	1.5959
scaffold181	30000	18	1.66441
scaffold182	0	79	-0.760062
scaffold182	10000	39	-0.840593
scaffold182	20000	34	-0.757215
scaffold182	30000	20	-0.506371
scaffold182	40000	19	-0.434904
scaffold182	50000	19	-0.434904
scaffold182	60000	6	0.0398441
scaffold182	70000	3	0.120737
scaffold183	0	177	-1.10988
scaffold183	10000	155	-1.08117
scaffold183	20000	123	-1.19123
scaffold183	30000	55	-0.541136
scaffold184	0	795	0.170506
scaffold184	10000	608	0.273013
scaffold184	20000	433	0.269329
scaffold184	30000	273	0.0159852
scaffold184	40000	146	-0.272415
scaffold184	50000	50	-0.43074
scaffold184	60000	34	-0.85254
scaffold185	0	30	0.626422
scaffold185	10000	30	0.626422
scaffold185	20000	30	0.626422
scaffold185	30000	30	0.626422
scaffold185	40000	30	0.626422
scaffold185	50000	30	0.626422
scaffold185	60000	30	0.626422
scaffold185	70000	30	0.626422
scaffold186	0	104	-0.434102
scaffold186	10000	104	-0.434102
scaffold186	20000	104	-0.434102
scaffold186	30000	94	-0.567544
scaffold186	40000	93	-0.542095
scaffold186	50000	26	-0.404525
scaffold187	0	584	0.154327
scaffold187	10000	514	0.298507
scaffold187	20000	405	0.137204
scaffold187	30000	360	0.107828
scaffold187	40000	206	-0.475397
scaffold187	50000	138	-0.790916
scaffold187	60000	22	0.176834
scaffold187	70000	17	-0.701107
scaffold188	0	159	-0.873774
scaffold188	10000	159	-0.873774
scaffold188	20000	147	-0.905151
scaffold188	30000	142	-0.952818
scaffold188	40000	135	-0.928366
scaffold188	50000	94	-1.11031
scaffold188	60000	33	-1.24277
scaffold188	70000	2	-0.955099
scaffold189	0	177	-0.421167
scaffold189	10000	167	-0.336091
scaffold189	20000	158	-0.298774
scaffold189	30000	158	-0.298774
scaffold189	40000	113	-0.606108
scaffold189	50000	60	-0.806209
scaffold189	60000	38	-1.32509
scaffold189	70000	8	-0.907822
scaffold19	0	868	-0.156044
scaffold19	10000	1063	0.0571836
scaffold19	20000	1191	0.14238
scaffold19	30000	1164	0.154599
scaffold19	40000	1209	0.135011
scaffold19	50000	1274	0.201615
scaffold19	60000	1326	0.239919
scaffold19	70000	1448	0.212557
scaffold19	80000	1509	0.289273
scaffold19	90000	1469	0.336389
scaffold19	100000	1143	0.264942
scaffold19	110000	1178	0.022745
scaffold19	120000	1089	-0.146823
scaffold19	130000	1053	-0.173984
scaffold19	140000	1024	-0.151884
scaffold19	150000	947	-0.146692
scaffold19	160000	877	-0.200324
scaffold19	170000	783	-0.320951
scaffold19	180000	658	-0.543914
scaffold19	190000	636	-0.62773
scaffold19	200000	679	-0.650621
scaffold19	210000	458	-0.824552
scaffold19	220000	555	-0.374358
scaffold19	230000	640	-0.224787
scaffold19	240000	725	-0.391101
scaffold19	250000	813	-0.447666
scaffold19	260000	880	-0.432274
scaffold19	270000	851	-0.385082
scaffold19	280000	917	-0.432305
scaffold19	290000	913	-0.446616
scaffold19	300000	891	-0.417953
scaffold19	310000	951	-0.460267
scaffold19	320000	750	-0.717331
scaffold19	330000	585	-0.868105
scaffold19	340000	457	-0.775884
scaffold19	350000	332	-0.860085
scaffold19	360000	256	-1.00293
scaffold19	370000	229	-1.01506
scaffold19	380000	140	-0.916972
scaffold19	390000	102	-0.92794
scaffold19	400000	79	-1.07553
scaffold190	0	141	-0.0609644
scaffold190	10000	131	-0.00608089
scaffold190	20000	131	-0.00608089
scaffold190	30000	127	0.00260455
scaffold190	40000	70	0.212369
scaffold191	0	205	0.0186017
scaffold191	10000	199	-0.0230572
scaffold191	20000	190	-0.0434479
scaffold191	30000	6	-0.111555
scaffold191	40000	6	-0.111555
scaffold191	50000	6	-0.111555
scaffold191	60000	6	-0.111555
scaffold192	0	52	0.47589
scaffold192	10000	30	1.14043
scaffold192	20000	23	1.28283
scaffold192	30000	15	0.680694
scaffold192	40000	6	0.298691
scaffold192	50000	1	0.534985
scaffold193	0	104	-0.0742455
scaffold193	10000	104	-0.0742455
scaffold193	20000	85	0.0653578
scaffold193	30000	58	0.682386
scaffold193	40000	57	0.624179
scaffold193	50000	46	0.931668
scaffold193	60000	12	-1.01734
scaffold194	0	55	-0.733648
scaffold194	10000	53	-0.679502
scaffold194	20000	52	-0.6369
scaffold194	30000	52	-0.6369
scaffold194	40000	52	-0.6369
scaffold194	50000	41	-1.00428
scaffold195	0	85	0.540105
scaffold195	10000	58	0.994467
scaffold195	20000	58	0.994467
scaffold195	30000	41	0.421094
scaffold195	40000	40	0.496736
scaffold195	50000	31	0.678576
scaffold196	0	366	-0.0494628
scaffold196	10000	366	-0.0494628
scaffold196	20000	341	0.00599388
scaffold196	30000	241	0.0587561
scaffold196	40000	84	0.493675
scaffold196	50000	17	1.40522
scaffold197	0	74	-0.450776
scaffold197	10000	39	0.0573131
scaffold197	20000	27	-0.610746
scaffold197	30000	16	-0.170109
scaffold197	40000	16	-0.170109
scaffold197	50000	14	-0.430159
scaffold197	60000	7	-0.766223
scaffold197	70000	2	-0.00970653
scaffold198	0	94	1.202
scaffold198	10000	83	1.34783
scaffold198	20000	43	0.361648
scaffold198	30000	41	0.343316
scaffold198	40000	39	0.310267
scaffold198	50000	7	-0.678025
scaffold198	60000	2	-0.346912
scaffold199	0	594	-0.417958
scaffold199	10000	537	-0.385157
scaffold199	20000	329	-0.703998
scaffold199	30000	198	-0.636711
scaffold199	40000	48	-1.00738
scaffold199	50000	14	-0.535781
scaffold199	60000	11	-0.681632
scaffold2	0	80	-0.543651
scaffold2	10000	116	-0.456287
scaffold2	20000	109	-0.446257
scaffold2	30000	109	-0.446257
scaffold2	40000	109	-0.446257
scaffold2	50000	107	-0.300527
scaffold2	60000	96	0.0841829
scaffold2	70000	96	0.0841829
scaffold2	80000	111	0.389365
scaffold2	90000	96	0.613871
scaffold2	100000	99	0.654361
scaffold2	110000	56	1.60375
scaffold2	120000	56	1.60375
scaffold2	130000	56	1.60375
scaffold2	140000	70	1.41886
scaffold2	150000	63	1.28865
scaffold2	160000	63	0.922973
scaffold2	170000	68	0.811457
scaffold2	180000	60	0.477932
scaffold2	190000	137	0.675887
scaffold2	200000	157	0.761523
scaffold2	210000	237	0.900245
scaffold2	220000	248	0.8053
scaffold2	230000	264	0.699053
scaffold2	240000	250	0.702488
scaffold2	250000	248	0.715091
scaffold2	260000	231	0.849845
scaffold2	270000	226	0.882919
scaffold2	280000	220	0.861864
scaffold2	290000	141	0.825375
scaffold2	300000	115	0.709812
scaffold2	310000	33	-0.453234
scaffold2	320000	22	-0.0983267
scaffold2	330000	12	1.17648
scaffold2	340000	21	1.86394
scaffold2	350000	22	1.73436
scaffold2	360000	69	0.0679859
scaffold2	370000	74	0.0934385
scaffold2	380000	99	0.33596
scaffold2	390000	191	0.486448
scaffold2	400000	265	0.583127
scaffold2	410000	363	0.391023
scaffold2	420000	586	0.387932
scaffold2	430000	680	0.301526
scaffold2	440000	704	0.227261
scaffold2	450000	784	0.0486437
scaffold2	460000	810	-0.0355129
scaffold2	470000	821	-0.0593503
scaffold2	480000	831	-0.096916
scaffold2	490000	768	-0.172099
scaffold2	500000	786	-0.242572
scaffold2	510000	761	-0.235932
scaffold2	520000	647	-0.436598
scaffold2	530000	599	-0.44903
scaffold2	540000	596	-0.44337
scaffold2	550000	580	-0.311278
scaffold2	560000	547	-0.0339726
scaffold2	570000	635	0.391631
scaffold2	580000	712	0.624652
scaffold2	590000	760	0.673075
scaffold2	600000	728	0.689968
scaffold2	610000	714	0.724756
scaffold2	620000	634	0.782763
scaffold2	630000	593	0.834147
scaffold2	640000	563	0.901553
scaffold2	650000	501	1.07991
scaffold2	660000	462	1.04275
scaffold2	670000	358	0.648343
scaffold2	680000	259	0.145682
scaffold2	690000	179	-0.271251
scaffold2	700000	120	-0.360515
scaffold2	710000	74	-0.895462
scaffold2	720000	69	-0.494719
scaffold2	730000	60	-0.495791
scaffold2	740000	70	-0.420307
scaffold2	750000	119	-0.316818
scaffold2	760000	129	-0.447533
scaffold2	770000	148	-0.566594
scaffold2	780000	138	-0.685591
scaffold2	790000	138	-0.685591
scaffold2	800000	158	-0.390959
scaffold2	810000	159	-0.404653
scaffold2	820000	135	-0.433172
scaffold2	830000	133	-0.428505
scaffold2	840000	123	-0.466958
scaffold2	850000	71	-0.6113
scaffold2	860000	60	-0.354699
scaffold2	870000	41	0.0915921
scaffold2	880000	35	0.487062
scaffold2	890000	35	0.487062
scaffold2	900000	14	-0.831092
scaffold20	0	990	0.168014
scaffold20	10000	924	0.148892
scaffold20	20000	1037	0.160977
scaffold20	30000	1212	0.203483
scaffold20	40000	1315	0.23164
scaffold20	50000	1370	0.172199
scaffold20	60000	1285	0.13066
scaffold20	70000	1167	0.127362
scaffold20	80000	1024	0.00821182
scaffold20	90000	1010	0.058049
scaffold20	100000	967	0.114827
scaffold20	110000	880	0.127037
scaffold20	120000	723	0.176233
scaffold20	130000	534	0.0771659
scaffold20	140000	333	0.0219889
scaffold20	150000	160	0.36761
scaffold20	160000	112	0.606117
scaffold20	170000	139	0.44883
scaffold20	180000	153	0.456548
scaffold20	190000	133	0.221051
scaffold20	200000	129	0.136662
scaffold20	210000	129	0.136662
scaffold20	220000	126	0.147096
scaffold20	230000	128	0.163027
scaffold20	240000	117	-0.0528121
scaffold20	250000	100	-0.227791
scaffold20	260000	92	-0.144351
scaffold20	270000	65	-0.11323
scaffold20	280000	100	-0.346863
scaffold20	290000	164	0.209058
scaffold20	300000	318	0.0625907
scaffold20	310000	351	0.0923487
scaffold20	320000	350	0.0940369
scaffold20	330000	322	0.145588
scaffold20	340000	316	0.104687
scaffold20	350000	316	0.104687
scaffold20	360000	316	0.104687
scaffold20	370000	316	0.104687
scaffold20	380000	256	0.221746
scaffold20	390000	187	-0.0119131
scaffold20	400000	33	0.347551
scaffold200	0	39	-0.861968
scaffold200	10000	39	-0.861968
scaffold200	20000	25	-0.530295
scaffold200	30000	25	-0.530295
scaffold200	40000	25	-0.530295
scaffold200	50000	25	-0.530295
scaffold200	60000	25	-0.530295
scaffold201	0	45	-1.04984
scaffold201	10000	45	-1.04984
scaffold201	20000	45	-1.04984
scaffold201	30000	37	-1.37013
scaffold201	40000	37	-1.37013
scaffold201	50000	29	-1.68881
scaffold201	60000	7	-1.38874
scaffold202	0	122	0.102338
scaffold202	10000	104	0.136215
scaffold202	20000	104	0.136215
scaffold202	30000	94	0.203601
scaffold202	40000	94	0.203601
scaffold202	50000	93	0.220799
scaffold202	60000	22	1.53714
scaffold202	70000	5	-0.176608
scaffold203	0	5	0.417716
scaffold203	10000	5	0.417716
scaffold203	20000	1	-0.839799
scaffold203	30000	1	-0.839799
scaffold203	40000	1	-0.839799
scaffold204	0	2	0.0888427
scaffold204	10000	2	0.0888427
scaffold204	20000	2	0.0888427
scaffold204	30000	2	0.0888427
scaffold204	40000	2	0.0888427
scaffold204	50000	2	0.0888427
scaffold204	60000	2	0.0888427
scaffold205	0	173	-0.593137
scaffold205	10000	74	-0.336111
scaffold205	20000	52	0.397737
scaffold205	30000	50	0.479426
scaffold205	40000	17	0.0679256
scaffold205	50000	17	0.0679256
scaffold206	0	27	-0.164533
scaffold206	10000	23	-0.395145
scaffold206	20000	23	-0.395145
scaffold206	30000	23	-0.395145
scaffold206	40000	6	0.682855
scaffold206	50000	1	-0.284896
scaffold207	0	920	-0.463304
scaffold207	10000	832	-0.431544
scaffold207	20000	743	-0.425367
scaffold207	30000	633	-0.447503
scaffold207	40000	497	-0.403996
scaffold207	50000	208	-0.784085
scaffold208	0	410	-1.36329
scaffold208	10000	318	-1.44597
scaffold208	20000	259	-1.51451
scaffold208	30000	170	-1.42875
scaffold208	40000	158	-1.40362
scaffold208	50000	109	-1.3532
scaffold208	60000	63	-0.84849
scaffold209	0	316	0.289329
scaffold209	10000	288	0.216974
scaffold209	20000	273	0.0948472
scaffold209	30000	273	0.0948472
scaffold209	40000	270	0.0903589
scaffold209	50000	215	0.100003
scaffold209	60000	76	-0.323987
scaffold21	0	240	-0.875191
scaffold21	10000	274	-0.820751
scaffold21	20000	309	-0.682663
scaffold21	30000	414	-0.609627
scaffold21	40000	358	-0.647426
scaffold21	50000	330	-0.569716
scaffold21	60000	346	-0.578066
scaffold21	70000	410	-0.483472
scaffold21	80000	412	-0.487207
scaffold21	90000	395	-0.494421
scaffold21	100000	427	-0.485674
scaffold21	110000	389	-0.484461
scaffold21	120000	383	-0.458092
scaffold21	130000	324	-0.650131
scaffold21	140000	368	-0.549382
scaffold21	150000	394	-0.584453
scaffold21	160000	393	-0.555055
scaffold21	170000	298	-0.661208
scaffold21	180000	342	-0.787791
scaffold21	190000	418	-0.742947
scaffold21	200000	489	-0.612723
scaffold21	210000	557	-0.65374
scaffold21	220000	560	-0.744903
scaffold21	230000	516	-0.656947
scaffold21	240000	498	-0.81009
scaffold21	250000	492	-0.889981
scaffold21	260000	494	-0.929303
scaffold21	270000	489	-0.916778
scaffold21	280000	477	-0.763982
scaffold21	290000	377	-0.777123
scaffold21	300000	251	-1.04259
scaffold21	310000	183	-1.07612
scaffold21	320000	146	-1.10326
scaffold21	330000	138	-1.17703
scaffold21	340000	86	-0.794013
scaffold21	350000	52	-0.203913
scaffold21	360000	35	0.257157
scaffold21	370000	35	0.257157
scaffold210	0	60	-0.466985
scaffold210	10000	45	-0.382977
scaffold210	20000	45	-0.382977
scaffold210	30000	21	0.0570281
scaffold210	40000	15	-0.0878405
scaffold210	50000	5	-1.17059
scaffold210	60000	1	-0.893867
scaffold211	0	21	0.445763
scaffold211	10000	21	0.445763
scaffold211	20000	21	0.445763
scaffold211	30000	21	0.445763
scaffold211	40000	17	0.908799
scaffold211	50000	11	1.03707
scaffold211	60000	2	0.697826
scaffold212	0	35	-0.515373
scaffold212	10000	35	-0.515373
scaffold212	20000	35	-0.515373
scaffold212	30000	25	-0.186191
scaffold212	40000	18	-0.669103
scaffold212	50000	8	-1.34161
scaffold212	60000	5	-1.12639
scaffold213	0	19	2.00823
scaffold213	10000	19	2.00823
scaffold213	20000	17	2.11937
scaffold213	30000	9	2.12331
scaffold213	40000	9	2.12331
scaffold213	50000	9	2.12331
scaffold213	60000	4	1.34566
scaffold214	0	148	-0.313555
scaffold214	10000	139	-0.260591
scaffold214	20000	132	-0.279318
scaffold214	30000	125	-0.19948
scaffold214	40000	118	-0.170314
scaffold214	50000	65	-0.559053
scaffold214	60000	20	-0.546979
scaffold215	0	672	1.79792
scaffold215	10000	541	1.81481
scaffold215	20000	441	1.63621
scaffold215	30000	264	1.49877
scaffold215	40000	168	1.41701
scaffold215	50000	70	1.61335
scaffold215	60000	34	1.0905
scaffold216	0	7	-0.378517
scaffold216	10000	7	-0.378517
scaffold216	20000	7	-0.378517
scaffold216	30000	1	-0.854709
scaffold217	0	132	-0.139442
scaffold217	10000	105	-0.174083
scaffold217	20000	97	-0.156561
scaffold217	30000	79	-0.00974087
scaffold217	40000	54	0.154896
scaffold217	50000	28	0.243919
scaffold217	60000	2	-1.23847
scaffold218	0	75	-0.661294
scaffold218	10000	31	-0.286774
scaffold218	20000	31	-0.286774
scaffold218	30000	23	-0.35435
scaffold218	40000	12	-0.852484
scaffold219	0	42	-1.18775
scaffold219	10000	42	-1.18775
scaffold219	20000	42	-1.18775
scaffold219	30000	29	-1.51886
scaffold219	40000	29	-1.51886
scaffold219	50000	24	-1.73195
scaffold219	60000	18	-1.67291
scaffold22	0	546	1.26789
scaffold22	10000	565	1.24124
scaffold22	20000	611	1.18404
scaffold22	30000	607	1.19524
scaffold22	40000	576	1.19603
scaffold22	50000	527	1.27669
scaffold22	60000	502	1.25355
scaffold22	70000	412	1.00886
scaffold22	80000	358	0.873121
scaffold22	90000	232	0.182962
scaffold22	100000	177	-0.0320166
scaffold22	110000	155	-0.0803738
scaffold22	120000	109	-0.308586
scaffold22	130000	108	-0.280078
scaffold22	140000	94	-0.230676
scaffold22	150000	76	-0.472587
scaffold22	160000	52	-0.486013
scaffold22	170000	38	-0.660577
scaffold22	180000	33	-0.730676
scaffold22	190000	20	0.0585029
scaffold22	200000	20	0.0899898
scaffold22	210000	19	-0.0812177
scaffold22	220000	19	-0.0812177
scaffold22	230000	13	0.249134
scaffold22	240000	7	1.63343
scaffold22	250000	6	1.68231
scaffold22	260000	3	1.23221
scaffold22	270000	2	0.551314
scaffold22	280000	2	0.551314
scaffold22	290000	2	0.551314
scaffold22	300000	1	-0.881653
scaffold22	310000	1	-0.881653
scaffold22	320000	1	-0.881653
scaffold22	330000	1	-0.881653
scaffold22	340000	1	-0.881653
scaffold22	350000	1	-0.881653
scaffold220	0	175	-0.15371
scaffold220	10000	89	-0.530882
scaffold220	20000	69	-0.545816
scaffold220	30000	45	-0.868583
scaffold220	40000	10	0.933862
scaffold220	50000	7	1.18962
scaffold221	0	128	-0.675501
scaffold221	10000	121	-0.646613
scaffold221	20000	96	-0.639602
scaffold221	30000	70	-0.697727
scaffold221	40000	33	-1.08414
scaffold221	50000	27	-1.1356
scaffold222	0	244	-0.608356
scaffold222	10000	158	-0.785579
scaffold222	20000	72	-1.38774
scaffold222	30000	24	-1.74266
scaffold222	40000	12	-1.68682
scaffold222	50000	5	-1.47565
scaffold222	60000	1	-0.893867
scaffold223	0	69	0.869962
scaffold223	10000	67	0.826186
scaffold223	20000	67	0.826186
scaffold223	30000	56	0.632984
scaffold223	40000	27	0.390879
scaffold223	50000	4	-0.127514
scaffold223	60000	3	-1.00652
scaffold224	0	26	-0.987548
scaffold224	10000	26	-0.987548
scaffold224	20000	26	-0.987548
scaffold224	30000	26	-0.987548
scaffold224	40000	24	-0.998121
scaffold224	50000	8	-0.420733
scaffold225	0	13	0.274703
scaffold225	10000	13	0.274703
scaffold225	20000	13	0.274703
scaffold225	30000	13	0.274703
scaffold225	40000	11	-0.290815
scaffold225	50000	8	-0.369134
scaffold225	60000	3	-1.35087
scaffold226	0	128	-1.4721
scaffold226	10000	109	-1.55231
scaffold226	20000	109	-1.55231
scaffold226	30000	109	-1.55231
scaffold226	40000	67	-1.50465
scaffold226	50000	30	-1.34231
scaffold226	60000	6	-0.805246
scaffold227	0	93	-0.271404
scaffold227	10000	86	-0.268462
scaffold227	20000	83	-0.299003
scaffold227	30000	83	-0.299003
scaffold227	40000	82	-0.279002
scaffold227	50000	82	-0.279002
scaffold227	60000	12	0.344725
scaffold228	0	126	0.531535
scaffold228	10000	126	0.531535
scaffold228	20000	63	-0.147945
scaffold228	30000	11	0.256216
scaffold228	40000	3	-0.635285
scaffold229	0	63	-0.552804
scaffold229	10000	54	-0.476055
scaffold229	20000	36	-0.965435
scaffold229	30000	36	-0.965435
scaffold229	40000	36	-0.965435
scaffold229	50000	36	-0.965435
scaffold229	60000	24	-1.48662
